,Wavelength (nm),Absorption (/cm)
2294,2594,147.1764705882353
2295,2595,148.38235294117646
2296,2596,149.58823529411765
2297,2597,150.7941176470588
2298,2598,152.0
2299,2599,153.20588235294116
2300,2600,154.41176470588235
2301,2601,155.61764705882354
2302,2602,156.8235294117647
2303,2603,158.02941176470588
2304,2604,159.23529411764707
2305,2605,160.44117647058823
2306,2606,161.6470588235294
2307,2607,162.85294117647058
2308,2608,164.05882352941177
2309,2609,165.26470588235293
2310,2610,166.47058823529412
2311,2611,167.6764705882353
2312,2612,168.88235294117646
2313,2613,170.08823529411765
2314,2614,171.2941176470588
2315,2615,172.5
2316,2616,173.70588235294116
2317,2617,174.91176470588235
2318,2618,176.11764705882354
2319,2619,177.3235294117647
2320,2620,178.52941176470588
2321,2621,179.73529411764707
2322,2622,180.94117647058823
2323,2623,182.1470588235294
2324,2624,183.35294117647058
2325,2625,184.55882352941177
2326,2626,185.76470588235293
2327,2627,186.97058823529412
2328,2628,188.1764705882353
2329,2629,189.38235294117646
2330,2630,190.58823529411762
2331,2631,191.79411764705884
2332,2632,193.0
